id,corporation,infodate,texte
752787,3419,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale. Sur le surplus : prélèvement pour amort. et prévoyance. Sur l'excédent : 10 % au Conseil, 10 % à la ville d'Evian, prélèvement facultatif pour la direction. Le solde aux actions."
752811,10071,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le surplus : 90 % aux actions, 10 % au Conseil d'administration."
752836,1715,31/12/1945,"Répartition des bénéfices : Sommes à fixer pour fonds de réserves. Sur le solde : 90 % aux actions, 10 % au Conseil d'administration."
752857,4234,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % aux actions sur leur montant non amorti. Sur le solde : 5 % aux amortissements, 10 % aux Conseil, 15 % aux Parts ; prélèvements à fixer pour réserves, le solde aux actions étant stipulé que les actions de 2e catégorie n'auront droit qu'au quart de ce qui reviendra aux actions de la catégorie."
752892,2689,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions, 15 % au Conseil. Le solde aux actions, sauf affectation aux réserves."
752916,3773,31/12/1945,"5 % à la réserve légale ; 5 % d'intérêt aux actions ; sur le surplus : 10 % au Conseil ; prélèvements pour réserves ; sur le solde : 2/3 aux actions, 1/3 aux parts."
752936,3772,31/12/1945,"5 % à la réserve légale, 7 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil. Sur le solde, 25 % aux parts et 75 % aux actions, sauf, sur ces 75 % prélèvement facultatif pour réserves ou amortissements."
752953,3429,31/12/1945,"5 % à la réserve légale, 6 % d'intérêt aux actions. Le solde aux actions."
752970,2499,31/12/1945,"5 % à la réserve légale. Sur le solde : 14 % à la Direction, 6 % au Conseil d'administration, 80 % aux actions des deux catégories, sans distinction, sauf prélèvement pour fonds de réserves. (Dans la Répartition des bénéfices, les actions de capital n'ont pas plus de droits que les actions de jouissance. Il ne leur est pas dû de premier intérêt sur leur montant nominal, quoique non amorti. Elles pourront être amorties, selon décisions du Conseil et de l'Assemblée)."
752989,2318,31/12/1945,"5 % à la réserve légale, 5 % d'intérêt aux actions. Sur l'excédent : 5 % au Conseil d'administration, prélèvement pour faire face aux participations consenties par le Conseil d'administration. Le solde aux actions."
753008,11028,31/12/1945,"5 % à la réserve légale ; 6 % d'intérêt aux actions, cet intérêt, en cas d'insuffisance des produits sociaux, pouvant être prélevé sur les fonds de réserve spéciaux ; sur le surplus prélèvements en faveur des fonds d'amortissements et de réserves ; sur le solde 10 % au Conseil d'administration. Le surplus aux actions A. La différence entre les act. A et.B consiste en ce que, jusqu'au 31 déc. 1950 (date après laquelle toutes les actions seront assimilées), les act. B n'auront droit qu'au premier dividende de 6 %."
753029,3836,31/12/1945,"5 % à la réserve légale, 6 % d'intérêt aux actions, 10 % au Conseil ; sur le solde : prélèvements pour réserve ou prévoyance. Le solde : 20 % aux parts, 80 % aux actions."
753054,3746,31/12/1945,"5 % à la réserve légale, 5 % de premier dividende aux actions de capital. Sur le surplus 20 % au Conseil d'administration. Sur le solde, l'Assemblée peut affecter toutes sommes à des fonds de réserves ou les reporter à nouveau, le reliquat étant réparti également entre toutes les actions."
753076,3841,31/12/1945,"5 % à la réserve légale ; provision suffisante pour faire face aux impôts sur les bénéfices commerciaux, 8 % d'intérêt aux actions ; sur le surplus, 15 % au Conseil d'administration ; le solde, sauf prélèvements à disposition de 1'assemblée générale, aux actions."
753097,3873,31/12/1945,"5 % à la réserve légale, intérêt de 4 % aux actions, sur l'excédent : 10 % au Conseil. Sur le solde : 80 % aux actions et 20 % aux parts."
753116,10542,31/12/1945,"1° 5 % pour la constitution de la réserve légale jusqu'à concurrence du 1/10 du capital social ; 2° aux actions 5 %. Sur le surplus, 15 % au Conseil d'administration. Le solde est réparti aux actionnaires."
753132,11519,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; la somme nécessaire pour procéder à l'amortissement des actions A fixé, par année, à 20 % de leur valeur nominale ; 5 % du surplus au Conseil ; premier dividende de 6 % sur le montant non amorti des actions A ; sur le solde 5 % au Conseil ; l'excédent, sauf tous prélèvements de prévoyance éventuels est attribuable, moitié aux actions, sans distinction, et moitié aux parts. La réserve extraordinaire peut être employée à parfaire le premier dividende de 6 % des actions A de capital, en cas d'insuffisance des bénéfices."
753149,11487,31/12/1945,"5 % à la réserve légale, 10 % au Conseil, 5 % d'intérêt aux actions. Le solde : 20 % aux parts, 80 % aux actions, sauf prélèvements sur la part revenant à ces dernières, pour réserves ou amortissements supplémentaires."
753167,5306,31/12/1945,"5 % à la réserve légale, 5 % d'intérêt aux actions. Sur l'excédent : 10 % au Conseil, le solde, sauf affectation de prévoyance, aux actions."
753186,3844,31/12/1945,"5 % à la réserve légale, 5 % d'intérêt aux actions ; sur le surplus, 10 % au Conseil. Sur le solde, sauf prélèvement pour report à nouveau : 12 1/2 % aux parts, 87 1/2 % aux actions."
754556,3805,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % 1er dividende aux act. Sur le surplus, 10 % pour le Conseil d'administration. Le solde, sauf affectations facultatives aux amortissements et réserves, est réparti aux actions."
754578,2319,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions, prélèvements pour réserves. Sur le solde : 10 % au conseil d'administration et 90 % aux actionnaires."
754609,11488,31/12/1945,"Répartition des bénéfices : Jusqu'à l'amortissement intégral des actions A de priorité : 5 % à la réserve légale ; 8 % d'intérêt aux actions de priorité A, le solde à une réserve affectée obligatoirement à l'amortissement des actions A. Après l'amortissement intégral des actions A qui seront alors transformées en actions de jouissance : 5 % à la réserve légale ; 6 % d'intérêt aux actions ordinaires. Sur le surplus : 10 % à un fonds d'amortissement. Sur le restant : 10 % au Conseil d'administration. Le solde : 50 % aux actions, 50 % aux parts de fondateur."
754625,3806,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 d'intérêt aux actions ; sur le surplus, 10 % au Conseil. Le solde aux actions, sauf prélèvements pour réserves ou amortissements."
754642,3729,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le solde, 20 % aux bons de remboursement, 5 % au Conseil, 70 % à la disposition des actionnaires et 5 % aux parts."
754669,3894,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions, prélèvement facultatif pour réserves ou amortissements ; sur le surplus, 10 % au Conseil, le solde à la disposition de l'assemblée."
754695,3895,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le surplus, 10 % au Conseil, prélèvements pour réserves ou amortissements. Le solde aux actions."
754712,5717,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 8 % d'intérêt aux actions ; sur le surplus : 15 % au Conseil, 85 % aux actions."
754737,10107,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil, 90 % aux actions."
754753,3868,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil d'administration ; et, sauf prélèvements en faveur des fonds de prévoyance, 90 % aux actions."
754776,3781,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 8 % d'intérêt aux actions ; sur l'excédent 15 % au Conseil ; sur le surplus 5 % à la disposition du Conseil pour rémunération. Le solde, sauf affectation aux réserves ou amortissements, aux actions."
754793,3745,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % aux actions. Sur le solde : 10 % au Conseil, 90 % aux actions, sauf prélèvement pour réserve ou report à nouveau."
754818,3754,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 6 % d'intérêt aux actions. Sur le solde : 5 % au Conseil d'administration, 95 % aux actions."
754842,3751,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le surplus 13 % au Conseil, le solde aux actions, sauf prélèvement en faveur des fonds de prévoyance, réserves ou amortissements complémentaires."
754862,10373,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions, sur le surplus, 10 % au Conseil d'administration et le solde aux actions."
754893,3887,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 6 % d'intérêt aux actions, sur le surplus, 10 % au Conseil d'administration. Sur le solde : 25 % aux parts de fondateur, 75 % aux actions."
754919,3723,31/12/1945,"Répartition des bénéfices: 5 % à la réserve légale, 5 % d'intérêt aux actions. De plus, une somme égale à 5 % du montant des primes d'émission est répartie entre toutes les actions. Sur le surplus : 10 % au Conseil. Le solde aux actions, sauf attributions aux fonds de prévoyance."
754953,5235,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; prélèvements pour réserves, 4 % d'intérêt aux actions, 4 % du montant des réserves, des primes d'émission pour réserve extraordinaire ; sur le solde : 10 % au Conseil, 75 % aux actions, 15 % aux parts."
754979,4352,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le surplus 15 % au Conseil, 5 % à la disposition du Conseil. Le solde aux actions."
754997,3738,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 7 % d'intérêt aux actions ; sur le surplus : 5 % au Conseil ; solde aux actions, sauf affectation de prévoyance."
755021,2533,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale. Sur le surplus : 10 % au Conseil d'administration, 90 % aux act. C ou J."
755042,3796,31/12/1945,"Répartition des bénéfices : Intérêt de 4 % aux actions ; sommes à fixer pour réserve ou amortissements. Le surplus : 90 % aux actionnaires, 10 % aux administrateurs."
755063,3803,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; prélèvement facultatif pour réserves ; sur le solde : 8 % aux actions, 20 % au Conseil."
755085,11032,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions ; sur le surplus : 10 % au Conseil ; prélèvements facultatifs pour réserves, amortissements ; le solde aux action."
755101,3734,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt non cumulatif aux actions ; sur le surplus : 10 % au Conseil d'administration, 25 % aux parts de fondateur, 5 % pour être répartis entre le personnel, 60 % aux actions."
755129,3198,31/12/1945,"Répartition des bénéfices : 5 % à la réserve, 5 % d'intérêt aux actions. Sur l'excédent 10 % au Conseil d'administration, 12 % à la délégation ou à la direction. Le solde aux actions."
755156,4235,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; prélèvements pour fonds de réserve, 5 % d'intérêt aux actions. Sur le solde : 10 % au Conseil, 90 % aux actions."
755180,4230,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions ; sur le surplus, 15 % au Conseil d'administration, 15 % pour rémunération au personnel ; sur le solde 60 % aux actions, 40 % aux parts."
755209,3002,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % à la réserve extraordinaire, 5 % d'intérêt aux actions. Sur le solde : 10 % au Conseil d'administration, 90 % aux actions."
755241,4247,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 7 % d'intérêt aux actions. Sur le surplus, 7 % au Conseil, prélèvements pour amortiss. et prév. ; le solde aux actions."
755263,3749,31/12/1945,5 % à la réserve légale ; 5 % d'intérêt aux actions ; 10 % du surplus aux actions ; prélèvements facultatifs pour réserves et amortissements ; le solde aux actions.
755284,3818,31/12/1945,"5 % à la réserve légale ; 6 % d'intérêt aux actions ; sur le surplus : 10 % au Conseil, 18 % au personnel, 8 % pour être affectés à des parts bénéficiaires s'il en est créé. Le solde aux actions, sous réserve des sommes affectées à la constitution d'un fonds de prévoyance ou d'amortissement des actions."
755309,3750,31/12/1945,"5 % à la réserve légale, 5 % aux actions ; sur le surplus 96 % aux actionnaires, 4 % au Conseil, sauf prélèvement facultatif en faveur de réserves supplémentaires."
755330,3218,31/12/1945,"5 % à la réserve légale, 6 % d'intérêt aux actions. Sur l'excédent, 81 % aux actions, 14 % aux administrateurs-délégués, directeurs et agents supérieurs, etc., 5 % au Conseil d'administration."
